UR #	ILLOC	SR	
68302:	Q  	Aux Verb O1 P O3 Adv[+WH]                         	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1"(PP"P""O3")"Adv[+WH]"))))))        132	
68303:	Q  	Aux Verb O1 P O3[+WH] Adv                         	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1"(PP[+WH]"P""O3[+WH]")"Adv"))))))        132	
68304:	Q  	Aux Verb O1 P O3[+WH]                             	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1"(PP[+WH]"P""O3[+WH]")))))))        132	
68305:	Q  	Aux Verb O1[+WH] Adv                              	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""Adv"))))))        132	
68306:	Q  	Aux Verb O1[+WH] O2 Adv                           	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2""Adv"))))))        132	
68307:	Q  	Aux Verb O1[+WH] O2 P O3 Adv                      	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2"(PP"P""O3")"Adv"))))))        132	
68308:	Q  	Aux Verb O1[+WH] O2 P O3                          	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2"(PP"P""O3")))))))        132	
68309:	Q  	Aux Verb O1[+WH] O2                               	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2"))))))        132	
68310:	Q  	Aux Verb O1[+WH] P O3 Adv                         	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]"(PP"P""O3")"Adv"))))))        132	
68311:	Q  	Aux Verb O1[+WH] P O3                             	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]"(PP"P""O3")))))))        132	
68312:	Q  	Aux Verb O1[+WH]                                  	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]"))))))        132	
68313:	Q  	Aux Verb P O3 Adv[+WH]                            	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")(PP"P""O3")"Adv[+WH]"))))))        132	
68314:	Q  	Aux Verb P O3[+WH] Adv                            	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")(PP[+WH]"P""O3[+WH]")"Adv"))))))        132	
68315:	Q  	Aux Verb P O3[+WH]                                	(CP[ILLOC Q][+FIN][+WH]"S[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH](Vbar[+WH](V"Verb")(PP[+WH]"P""O3[+WH]")))))))        132	
70932:	Q  	S Aux Never Verb Adv[+WH]                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"Adv[+WH]"))))))))        132	
70933:	Q  	S Aux Never Verb O1 Adv[+WH]                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""Adv[+WH]"))))))))        132	
70934:	Q  	S Aux Never Verb O1 O2 Adv[+WH]                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2""Adv[+WH]"))))))))        132	
70935:	Q  	S Aux Never Verb O1 O2 P O3 Adv[+WH]              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2"(PP"P""O3")"Adv[+WH]"))))))))        132	
70936:	Q  	S Aux Never Verb O1 O2 P O3[+WH] Adv              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2"(PP[+WH]"P""O3[+WH]")"Adv"))))))))        132	
70937:	Q  	S Aux Never Verb O1 O2 P O3[+WH]                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2"(PP[+WH]"P""O3[+WH]")))))))))        132	
70938:	Q  	S Aux Never Verb O1 O2[+WH] Adv                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2[+WH]""Adv"))))))))        132	
70939:	Q  	S Aux Never Verb O1 O2[+WH] P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2[+WH]"(PP"P""O3")"Adv"))))))))        132	
70940:	Q  	S Aux Never Verb O1 O2[+WH] P O3                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2[+WH]"(PP"P""O3")))))))))        132	
70941:	Q  	S Aux Never Verb O1 O2[+WH]                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1""O2[+WH]"))))))))        132	
70942:	Q  	S Aux Never Verb O1 P O3 Adv[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1"(PP"P""O3")"Adv[+WH]"))))))))        132	
70943:	Q  	S Aux Never Verb O1 P O3[+WH] Adv                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1"(PP[+WH]"P""O3[+WH]")"Adv"))))))))        132	
70944:	Q  	S Aux Never Verb O1 P O3[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1"(PP[+WH]"P""O3[+WH]")))))))))        132	
70945:	Q  	S Aux Never Verb O1[+WH] Adv                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""Adv"))))))))        132	
70946:	Q  	S Aux Never Verb O1[+WH] O2 Adv                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2""Adv"))))))))        132	
70947:	Q  	S Aux Never Verb O1[+WH] O2 P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2"(PP"P""O3")"Adv"))))))))        132	
70948:	Q  	S Aux Never Verb O1[+WH] O2 P O3                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2"(PP"P""O3")))))))))        132	
70949:	Q  	S Aux Never Verb O1[+WH] O2                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]""O2"))))))))        132	
70950:	Q  	S Aux Never Verb O1[+WH] P O3 Adv                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]"(PP"P""O3")"Adv"))))))))        132	
70951:	Q  	S Aux Never Verb O1[+WH] P O3                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]"(PP"P""O3")))))))))        132	
70952:	Q  	S Aux Never Verb O1[+WH]                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")"O1[+WH]"))))))))        132	
70953:	Q  	S Aux Never Verb P O3 Adv[+WH]                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")(PP"P""O3")"Adv[+WH]"))))))))        132	
70954:	Q  	S Aux Never Verb P O3[+WH] Adv                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")(PP[+WH]"P""O3[+WH]")"Adv"))))))))        132	
70955:	Q  	S Aux Never Verb P O3[+WH]                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH]"Never"(Negbar[+WH](VP[+WH](Vbar[+WH](V"Verb")(PP[+WH]"P""O3[+WH]")))))))))        132	
70956:	Q  	S Aux Not Verb Adv[+WH]                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH](NegBar[+WH](Neg"Not")(VP[+WH](Vbar[+WH](V"Verb")"Adv[+WH]"))))))))        132	
70957:	Q  	S Aux Not Verb O1 Adv[+WH]                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH](NegBar[+WH](Neg"Not")(VP[+WH](Vbar[+WH](V"Verb")"O1""Adv[+WH]"))))))))        132	
70958:	Q  	S Aux Not Verb O1 O2 Adv[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH](NegBar[+WH](Neg"Not")(VP[+WH](Vbar[+WH](V"Verb")"O1""O2""Adv[+WH]"))))))))        132	
70959:	Q  	S Aux Not Verb O1 O2 P O3 Adv[+WH]                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH](NegBar[+WH](Neg"Not")(VP[+WH](Vbar[+WH](V"Verb")"O1""O2"(PP"P""O3")"Adv[+WH]"))))))))        132	
70960:	Q  	S Aux Not Verb O1 O2 P O3[+WH] Adv                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH](NegBar[+WH](Neg"Not")(VP[+WH](Vbar[+WH](V"Verb")"O1""O2"(PP[+WH]"P""O3[+WH]")"Adv"))))))))        132	
70961:	Q  	S Aux Not Verb O1 O2 P O3[+WH]                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][+WH][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH](NegBar[+WH](Neg"Not")(VP[+WH](Vbar[+WH](V"Verb")"O1""O2"(PP[+WH]"P""O3[+WH]")))))))))        132	
